ID,loc,title,bedrom,bathroom,parking_space,price
1823,Katsina,Townhouse,1.0,1.0,1.0,1145219.541
4770,Anambra,Flat,6.0,4.0,4.0,2276485.439
8023,Kwara,Bungalow,6.0,7.0,2.0,1982874.874
564,Bayelsa,Semi-detached duplex,4.0,1.0,3.0,2498706.64
7984,Katsina,,5.0,7.0,6.0,1873538.687
7007,Kogi,Bungalow,8.0,7.0,4.0,2417316.926
2874,Yobe,Cottage,2.0,1.0,,726023.5679
1536,Edo,Townhouse,2.0,,2.0,1529265.284
12645,Enugu,Bungalow,9.0,1.0,2.0,2766274.114
3701,Ebonyi,,2.0,1.0,4.0,1675755.912
7483,Niger,Flat,,6.0,6.0,1285836.041
7972,Anambra,,7.0,3.0,6.0,2738693.077
5736,Gombe,Detached duplex,6.0,7.0,,2578672.397
1262,Ondo,Flat,1.0,4.0,5.0,1267902.847
3111,Kebbi,,,3.0,1.0,1700100.189
3155,Osun,Semi-detached duplex,3.0,2.0,5.0,1606110.31
11429,,Flat,1.0,2.0,1.0,882320.3014
5708,Cross River,Mansion,7.0,,2.0,5122422.454
9700,Zamfara,Flat,6.0,3.0,,1766596.453
7167,Cross River,Detached duplex,1.0,2.0,,1645467.85
3445,Rivers,Apartment,4.0,2.0,,1955197.964
7132,Bayelsa,Detached duplex,3.0,2.0,5.0,2831540.352
2893,Lagos,,3.0,1.0,2.0,1718485.25
1391,Imo,Cottage,,1.0,4.0,1600244.976
1867,Ebonyi,Apartment,3.0,1.0,,1044191.497
3258,Osun,Mansion,5.0,1.0,1.0,4602502.322
10736,Borno,Apartment,8.0,6.0,3.0,1989233.368
11912,Ondo,Semi-detached duplex,7.0,3.0,2.0,2621577.091
6717,Ebonyi,Mansion,5.0,,2.0,2982005.618
1782,Ogun,Flat,4.0,2.0,4.0,1988815.047
10842,Zamfara,Flat,1.0,4.0,,908427.3039
5158,Abia,,6.0,4.0,1.0,1847434.171
1089,Lagos,Apartment,4.0,1.0,1.0,2293377.045
2470,Cross River,Semi-detached duplex,8.0,,4.0,3323022.847
7978,Ogun,Terrace duplex,9.0,,2.0,3458542.498
3050,,Bungalow,4.0,1.0,3.0,1868290.167
411,Taraba,Terrace duplex,2.0,2.0,3.0,1200321.621
2720,Oyo,Semi-detached duplex,,,1.0,1510918.639
9974,Edo,Semi-detached duplex,6.0,5.0,2.0,2478192.947
9300,Yobe,Townhouse,3.0,5.0,6.0,1547013.693
9859,Bauchi,Semi-detached duplex,2.0,5.0,1.0,1134848.047
7606,Rivers,Mansion,9.0,1.0,6.0,7042869.699
1743,Osun,Flat,2.0,1.0,4.0,1254420.797
3350,Ondo,Mansion,1.0,1.0,,3913726.733
11294,Cross River,Mansion,,5.0,4.0,3610591.359
10046,Kadna,Apartment,7.0,3.0,2.0,1877822.638
305,Kebbi,Flat,1.0,1.0,,753327.3973
8421,Borno,Detached duplex,1.0,,1.0,1085081.459
12682,,Penthouse,6.0,6.0,4.0,5541453.172
3324,Bauchi,Terrace duplex,,7.0,4.0,2589654.284
7577,Bauchi,Terrace duplex,,2.0,4.0,1467874.758
818,Nasarawa,Mansion,5.0,1.0,,2115356.027
1046,Ondo,Penthouse,2.0,6.0,6.0,2452458.965
10797,Edo,Flat,,6.0,6.0,2844249.402
3453,Oyo,,1.0,6.0,4.0,1320189.204
6198,Ondo,Apartment,2.0,5.0,5.0,1334858.56
2097,Jigawa,Terrace duplex,9.0,,1.0,2435662.186
926,Nasarawa,Terrace duplex,1.0,,2.0,1179026.534
2897,Gombe,Bungalow,6.0,5.0,6.0,2003507.648
3289,Benue,Penthouse,6.0,3.0,3.0,2710664.872
5962,Ekiti,Flat,7.0,6.0,4.0,2380392.505
8088,Imo,Bungalow,4.0,2.0,2.0,1581724.481
593,Ebonyi,Mansion,2.0,2.0,,1235297.704
4566,Kano,Penthouse,4.0,,3.0,2565786.005
3016,Kano,Townhouse,4.0,2.0,,1885251.072
3497,Kwara,Flat,1.0,2.0,,943620.1986
5,Kwara,Mansion,4.0,1.0,1.0,3817684.973
1035,Kano,Detached duplex,4.0,1.0,1.0,1808322.857
2557,Oyo,Apartment,1.0,2.0,1.0,1115570.99
7658,Osun,Semi-detached duplex,2.0,2.0,,1295992.275
315,Imo,Detached duplex,2.0,1.0,2.0,1510934.829
5211,Cross River,Detached duplex,7.0,,3.0,3516740.782
917,Benue,Townhouse,,5.0,5.0,2341667.279
1751,Kebbi,Detached duplex,9.0,,4.0,2783010.355
6544,Nasarawa,Bungalow,3.0,2.0,,1455029.894
958,Zamfara,Detached duplex,4.0,2.0,1.0,1526466.675
6486,Akwa Ibom,Detached duplex,6.0,5.0,3.0,3422468.04
10871,Oyo,Flat,3.0,,5.0,1589323.597
1022,Kwara,Bungalow,6.0,,1.0,1930729.402
1115,Ogun,Bungalow,4.0,1.0,4.0,1970373.564
70,,Penthouse,5.0,4.0,,2988371.233
7137,Borno,,8.0,3.0,2.0,1901343.31
1701,,Penthouse,8.0,7.0,5.0,3826877.16
955,Ekiti,Detached duplex,4.0,,1.0,1942427.119
12692,Ebonyi,Flat,4.0,3.0,2.0,1333862.051
7782,Kebbi,Penthouse,2.0,3.0,1.0,1481449.207
540,Benue,,1.0,1.0,3.0,1479077.454
8228,Lagos,Semi-detached duplex,6.0,2.0,6.0,3804631.043
8197,Ondo,,9.0,5.0,5.0,5928896.965
5215,Ondo,Mansion,9.0,1.0,3.0,5433291.913
8298,Jigawa,Detached duplex,7.0,4.0,1.0,2349838.294
6104,Niger,Flat,1.0,5.0,,1080397.957
945,Kebbi,Bungalow,3.0,,2.0,765977.1398
10228,,Mansion,3.0,3.0,3.0,3405235.242
211,Anambra,Detached duplex,5.0,1.0,3.0,2314754.138
1039,Kadna,Apartment,,2.0,1.0,1007616.94
3573,Yobe,Terrace duplex,6.0,2.0,6.0,1888239.855
10302,Jigawa,Semi-detached duplex,7.0,,5.0,2030763.644
1591,Kogi,Townhouse,,1.0,4.0,1124408.876
480,Rivers,Semi-detached duplex,5.0,6.0,2.0,2848400.231
7604,,Penthouse,,6.0,1.0,3555363.743
5518,Lagos,,8.0,,,5600226.308
2585,Osun,,4.0,2.0,2.0,2557635.902
3357,Taraba,Detached duplex,3.0,1.0,3.0,1623463.506
6643,Benue,Mansion,4.0,7.0,,3478412.403
12352,Jigawa,Townhouse,8.0,4.0,1.0,2401478.467
5595,Ogun,Mansion,8.0,3.0,3.0,5692353.952
4662,Niger,Mansion,6.0,1.0,4.0,3610043.34
2410,Abia,Detached duplex,1.0,7.0,4.0,1310981.736
374,,Mansion,5.0,1.0,1.0,4837318.442
955,Imo,Bungalow,3.0,,1.0,1396577.565
690,Plateau,Mansion,,2.0,2.0,3585541.921
476,Bauchi,Apartment,,1.0,2.0,1268131.217
7739,Anambra,Flat,9.0,,6.0,2870377.213
2699,Kano,Penthouse,3.0,,2.0,2097509.294
521,Edo,Townhouse,1.0,1.0,3.0,1396577.448
2004,,Cottage,1.0,2.0,2.0,1521955.525
4458,Delta,,6.0,3.0,3.0,2793891.751
3213,Edo,Townhouse,9.0,3.0,3.0,3370370.421
910,,Townhouse,2.0,2.0,2.0,1393752.188
2739,Rivers,Mansion,1.0,2.0,3.0,2097486.121
1021,Yobe,Penthouse,5.0,2.0,,2174772.717
9744,Edo,Semi-detached duplex,5.0,1.0,1.0,2043855.92
3745,,Semi-detached duplex,5.0,2.0,2.0,1817658.183
643,,Cottage,5.0,1.0,4.0,1150984.132
4762,Katsina,Bungalow,3.0,3.0,5.0,1352061.044
1148,Plateau,Apartment,5.0,2.0,3.0,1493862.511
2917,Kano,Penthouse,1.0,1.0,,1683261.892
2539,Zamfara,,3.0,2.0,2.0,1056678.231
735,Sokoto,Semi-detached duplex,3.0,,4.0,1143969.468
3951,Delta,Detached duplex,1.0,4.0,,2003823.996
8775,Sokoto,,2.0,1.0,5.0,989162.9299
1328,,Terrace duplex,5.0,2.0,3.0,1447030.925
1667,Kogi,Apartment,4.0,2.0,,1128805.28
8175,Bauchi,Bungalow,2.0,7.0,1.0,1080746.236
11985,Kogi,Apartment,6.0,1.0,2.0,1638905.792
7383,Borno,Apartment,6.0,3.0,5.0,1598176.862
12313,Borno,Detached duplex,,5.0,6.0,1881009.252
2915,Delta,Apartment,1.0,2.0,5.0,1245587.7
11502,Abia,,3.0,1.0,5.0,1387194.911
3054,Niger,Penthouse,3.0,5.0,5.0,2144913.363
766,Kogi,Bungalow,3.0,6.0,,1425214.981
8548,Katsina,Penthouse,5.0,6.0,4.0,2648839.03
3276,Anambra,Detached duplex,2.0,4.0,2.0,1848115.926
3989,Oyo,Townhouse,6.0,3.0,,2594905.775
12220,Plateau,Penthouse,1.0,5.0,1.0,1542947.248
3700,Zamfara,Flat,2.0,2.0,2.0,908044.553
8689,Ekiti,Penthouse,7.0,1.0,3.0,3135736.83
12498,,Detached duplex,4.0,4.0,2.0,1743122.307
820,Gombe,Apartment,1.0,5.0,2.0,881182.4232
9579,Jigawa,Mansion,7.0,,2.0,3757498.599
1211,,Flat,2.0,2.0,2.0,938101.5231
812,Niger,,5.0,2.0,4.0,1649892.88
6015,Ondo,Penthouse,4.0,6.0,5.0,2960974.387
12621,,Terrace duplex,7.0,6.0,2.0,2753728.812
683,Lagos,Mansion,4.0,1.0,,15402727.91
3578,Gombe,Townhouse,6.0,5.0,1.0,2237564.181
11887,Kano,Semi-detached duplex,6.0,,4.0,2298106.932
9936,Benue,Terrace duplex,4.0,5.0,4.0,1734292.253
2615,Anambra,Semi-detached duplex,7.0,3.0,2.0,2621577.091
2718,Jigawa,Terrace duplex,6.0,4.0,3.0,1888424.766
2853,Kadna,Mansion,2.0,2.0,,3719942.727
2910,Bauchi,,4.0,1.0,3.0,1990349.351
338,,Semi-detached duplex,2.0,2.0,2.0,1865865.3
9638,Kebbi,Mansion,8.0,3.0,6.0,4028999.322
5703,Akwa Ibom,Semi-detached duplex,9.0,6.0,2.0,3693721.051
7598,Kwara,Townhouse,1.0,,4.0,1124408.876
12856,Ekiti,Mansion,4.0,2.0,4.0,3396228.168
5927,Rivers,Mansion,9.0,6.0,6.0,7647341.461
854,Bayelsa,Detached duplex,2.0,2.0,1.0,2379276.225
114,Delta,Penthouse,,1.0,3.0,2358948.759
1803,Gombe,Flat,,1.0,4.0,1291549.206
10638,Nasarawa,Semi-detached duplex,1.0,,4.0,1256529.898
5149,Abia,Penthouse,6.0,4.0,4.0,2514321.859
11345,Nasarawa,Flat,,6.0,4.0,1195135.387
864,Rivers,Mansion,1.0,1.0,1.0,1940472.773
1523,Benue,Apartment,5.0,7.0,,1658328.554
9526,Niger,Flat,,7.0,6.0,1873538.687
10588,Imo,Flat,1.0,3.0,3.0,1065990.813
5573,,Bungalow,9.0,6.0,4.0,2799853.234
7787,Lagos,Bungalow,3.0,5.0,3.0,2640587.82
2940,Rivers,Mansion,1.0,2.0,,1914895.139
4462,,Penthouse,9.0,1.0,3.0,3056399.091
8078,Borno,Bungalow,1.0,3.0,,844581.9736
5417,Akwa Ibom,,5.0,7.0,4.0,2526173.022
2314,Taraba,Bungalow,1.0,2.0,2.0,960691.2702
900,Anambra,Townhouse,4.0,,1.0,2079862.779
9277,Lagos,Flat,1.0,3.0,3.0,1951626.17
2705,Ondo,Apartment,1.0,1.0,4.0,1065443.584
2528,Akwa Ibom,Penthouse,1.0,1.0,3.0,2634300.327
2316,,Apartment,4.0,2.0,2.0,1166274.339
1270,Zamfara,Flat,9.0,4.0,1.0,2261875.101
14,Abia,Townhouse,,1.0,3.0,1143944.059
2164,,Apartment,4.0,1.0,3.0,1297261.601
68,Oyo,Cottage,,1.0,2.0,1672010.039
1230,Benue,Cottage,1.0,1.0,4.0,1055332.115
3591,Kadna,Terrace duplex,,7.0,5.0,1439062.142
1312,Lagos,,6.0,3.0,1.0,3287992.268
11300,Plateau,Terrace duplex,6.0,2.0,2.0,1986186.185
1373,,Mansion,5.0,2.0,3.0,3949920.7
1533,Sokoto,Flat,,1.0,2.0,1194183.18
11265,Ogun,Apartment,8.0,4.0,3.0,2615609.035
936,Kwara,Penthouse,3.0,1.0,2.0,1868748.338
2618,Osun,,7.0,3.0,3.0,3250268.322
813,,Penthouse,9.0,,,3537989.115
8124,Enugu,Penthouse,7.0,1.0,4.0,3453908.884
34,Jigawa,Cottage,1.0,2.0,1.0,914254.9172
197,Cross River,Penthouse,2.0,2.0,3.0,2455858.491
2032,Ogun,Townhouse,1.0,2.0,4.0,1670029.383
2460,Cross River,Apartment,4.0,,1.0,1578014.289
2443,,Cottage,4.0,1.0,4.0,1376224.065
61,Sokoto,Penthouse,2.0,2.0,1.0,1603079.646
8774,Katsina,Detached duplex,8.0,,1.0,2694057.326
738,Niger,Townhouse,4.0,2.0,,1634786.607
9569,,Detached duplex,1.0,6.0,2.0,1387986.316
2463,Edo,Semi-detached duplex,3.0,2.0,1.0,1517561.201
308,Nasarawa,Cottage,2.0,2.0,3.0,929239.2852
887,Kebbi,Cottage,4.0,1.0,3.0,1051149.412
2086,Benue,Apartment,5.0,,6.0,1694764.638
1800,Oyo,Flat,2.0,2.0,1.0,1297280.301
2214,Delta,Apartment,1.0,1.0,,1328773.301
408,Kwara,Bungalow,1.0,1.0,4.0,902260.2035
1396,Imo,Townhouse,1.0,1.0,4.0,1327392.933
5127,Adamawa,,1.0,2.0,6.0,986423.3998
2636,Nasarawa,,5.0,2.0,1.0,1930585.604
10989,Akwa Ibom,Townhouse,6.0,6.0,,3219774.682
3517,,Penthouse,1.0,2.0,,1604410.22
1597,Zamfara,Bungalow,9.0,1.0,,2252519.532
4523,Akwa Ibom,Terrace duplex,8.0,2.0,4.0,3291615.213
2328,Niger,Terrace duplex,3.0,2.0,2.0,1286554.453
789,Osun,Mansion,8.0,,1.0,4851906.855
5035,Borno,Terrace duplex,5.0,7.0,3.0,1789706.038
9116,Edo,Townhouse,3.0,4.0,4.0,1990415.801
12508,Kebbi,Penthouse,9.0,4.0,,3190019.165
83,Nasarawa,Mansion,4.0,1.0,3.0,4822242.709
1720,Delta,Mansion,3.0,1.0,3.0,2288166.272
4956,Ogun,Apartment,7.0,,1.0,2462901.433
7708,Adamawa,Townhouse,8.0,1.0,2.0,2544365.976
890,Niger,Terrace duplex,6.0,7.0,3.0,2185811.678
4122,Gombe,Townhouse,3.0,6.0,5.0,1745947.86
6556,Osun,,2.0,4.0,4.0,1598755.628
1118,Zamfara,Townhouse,2.0,2.0,4.0,1149313.212
4102,Edo,Bungalow,7.0,7.0,2.0,2559450.044
7696,Rivers,Bungalow,8.0,,5.0,3333534.259
2428,Lagos,Cottage,,2.0,2.0,4863928.203
1082,Kebbi,Detached duplex,5.0,1.0,2.0,1336861.779
201,Plateau,,4.0,2.0,4.0,1256164.198
11891,Bauchi,Penthouse,5.0,,6.0,2387821.051
12413,Delta,,3.0,1.0,2.0,1901086.483
504,Akwa Ibom,Bungalow,1.0,2.0,3.0,1493029.238
8379,Kano,Detached duplex,5.0,,1.0,2252362.513
160,Kebbi,Cottage,,2.0,2.0,886004.5471
5993,Gombe,Bungalow,1.0,7.0,6.0,1143047.662
9585,Kebbi,,,3.0,1.0,2404826.785
4265,Bauchi,,,1.0,2.0,1640624.459
2820,Oyo,Cottage,1.0,1.0,2.0,1188264.863
4591,Cross River,Apartment,8.0,7.0,4.0,2753721.982
6048,Nasarawa,Terrace duplex,1.0,,3.0,1190533.285
632,Nasarawa,Townhouse,2.0,2.0,3.0,1549077.894
10982,,Townhouse,5.0,3.0,1.0,1944333.649
2491,Niger,Townhouse,3.0,5.0,4.0,1680766.02
3346,Benue,Detached duplex,4.0,1.0,,1858087.234
766,Ogun,,3.0,1.0,4.0,1789417.731
12428,Bayelsa,Mansion,4.0,6.0,1.0,5353633.533
4558,Bayelsa,Apartment,2.0,2.0,1.0,1535551.017
5700,Gombe,Semi-detached duplex,1.0,7.0,4.0,1230375.846
1195,Bayelsa,Cottage,3.0,1.0,2.0,1502901.736
2289,,Semi-detached duplex,3.0,2.0,1.0,1126033.708
12506,Bauchi,Penthouse,8.0,6.0,5.0,3101068.645
2063,Kano,Bungalow,5.0,1.0,1.0,1590502.637
167,Kadna,Detached duplex,3.0,2.0,3.0,1613795.786
9516,,Townhouse,6.0,3.0,2.0,2799719.75
11315,Osun,Townhouse,9.0,6.0,6.0,3340479.931
2602,Imo,Penthouse,,2.0,4.0,2672621.981
882,Sokoto,Bungalow,2.0,,4.0,986386.6598
3212,Kadna,Flat,4.0,1.0,,1340200.086
1016,Taraba,Townhouse,9.0,4.0,4.0,2935793.86
2875,,Townhouse,9.0,7.0,3.0,3566150.749
12024,Cross River,Detached duplex,8.0,1.0,3.0,3497618.433
6060,Niger,,2.0,3.0,6.0,1321523.503
994,Plateau,Mansion,,2.0,3.0,3564000.647
3862,Sokoto,Cottage,2.0,1.0,2.0,965048.6051
4231,Lagos,Penthouse,2.0,5.0,6.0,3952815.88
8980,Cross River,Mansion,5.0,1.0,3.0,4296069.981
3710,Kwara,Mansion,9.0,2.0,,4644794.71
1564,Ekiti,Bungalow,2.0,4.0,4.0,1309917.568
10883,Cross River,Apartment,2.0,6.0,3.0,1440475.981
7987,Katsina,Detached duplex,8.0,,6.0,2966414.103
6639,Enugu,,3.0,1.0,4.0,1843580.555
3403,Kebbi,,5.0,6.0,2.0,2313943.802
4220,Ebonyi,Apartment,1.0,3.0,6.0,795537.9672
577,Borno,Townhouse,1.0,2.0,2.0,1067179.19
208,Borno,Cottage,1.0,1.0,4.0,627646.0227
1100,Oyo,Townhouse,1.0,,,1382345.99
2560,Ogun,Flat,1.0,2.0,1.0,1414635.589
3306,Ondo,Penthouse,,1.0,2.0,2611738.373
1530,Oyo,Bungalow,5.0,2.0,,1814967.374
9100,Imo,Mansion,3.0,3.0,5.0,3200610.561
2911,Anambra,Townhouse,,1.0,,1618937.563
5004,Nasarawa,Semi-detached duplex,5.0,1.0,,1910156.054
396,Niger,Semi-detached duplex,,4.0,6.0,1745898.188
11404,Gombe,Detached duplex,3.0,5.0,5.0,1852832.317
5572,Cross River,,4.0,7.0,3.0,2320730.488
9371,Lagos,Mansion,,1.0,6.0,6162272.555
2418,Nasarawa,Terrace duplex,2.0,,4.0,1341136.833
5997,,Detached duplex,,6.0,2.0,3482262.81
2077,Ondo,Apartment,4.0,2.0,,1522251.035
10170,Lagos,Mansion,3.0,5.0,6.0,6247851.74
12545,,Townhouse,5.0,1.0,2.0,1892047.292
271,,Cottage,4.0,2.0,4.0,1069102.052
3256,,Apartment,1.0,1.0,2.0,742338.5454
380,Bayelsa,Bungalow,9.0,6.0,1.0,3761808.768
1789,,Terrace duplex,3.0,1.0,1.0,1139189.656
6113,Kebbi,Terrace duplex,4.0,,4.0,1467874.758
10110,Kogi,Bungalow,,6.0,3.0,2365171.453
285,,Semi-detached duplex,8.0,2.0,6.0,2711705.842
7358,,Detached duplex,7.0,2.0,4.0,3076811.0
12767,Delta,Semi-detached duplex,8.0,7.0,2.0,3485649.064
7305,Lagos,Apartment,1.0,1.0,2.0,1561176.643
8165,Plateau,Townhouse,4.0,5.0,5.0,1914905.84
8607,Gombe,Mansion,5.0,6.0,1.0,3518411.838
7526,Kano,Mansion,,5.0,3.0,4272107.272
5819,Kadna,Penthouse,3.0,,6.0,2229649.755
12805,Anambra,Detached duplex,1.0,3.0,5.0,1663407.686
2691,Taraba,Mansion,,1.0,,1662475.229
90,Abia,Apartment,,2.0,1.0,1275306.386
7764,Enugu,Terrace duplex,5.0,,2.0,2249337.211
11110,Anambra,Apartment,5.0,1.0,5.0,1779277.326
3979,,Penthouse,2.0,2.0,2.0,1767931.133
224,Ebonyi,Flat,5.0,2.0,,1362763.325
8695,Enugu,Penthouse,4.0,7.0,3.0,2940019.226
1879,,Cottage,2.0,1.0,3.0,774068.7098
2813,Anambra,Cottage,1.0,2.0,1.0,1331415.493
206,,Bungalow,5.0,1.0,1.0,1245329.9
11870,Edo,Penthouse,,4.0,5.0,3399851.958
565,Nasarawa,Flat,3.0,,3.0,1277855.847
2114,Osun,Cottage,4.0,1.0,4.0,1632745.416
6978,Kadna,Detached duplex,9.0,2.0,2.0,2998815.356
1352,Ondo,Apartment,,2.0,2.0,1193699.556
98,Benue,,6.0,7.0,3.0,2003695.494
3936,Zamfara,Bungalow,2.0,5.0,2.0,1044145.787
4415,Cross River,Flat,,5.0,1.0,1523849.126
1831,Taraba,,5.0,2.0,1.0,1627008.676
6692,,Apartment,8.0,5.0,6.0,2370759.405
833,Bauchi,Detached duplex,3.0,1.0,4.0,1488298.807
1746,Anambra,Penthouse,5.0,1.0,,2906241.271
12003,Kebbi,Semi-detached duplex,9.0,5.0,1.0,2466497.588
1671,Katsina,Penthouse,8.0,7.0,,3486242.915
290,,Penthouse,5.0,2.0,2.0,2852564.63
10773,Edo,,1.0,3.0,1.0,1256517.764
10069,Abia,Penthouse,8.0,4.0,,2893571.321
2839,,Detached duplex,7.0,3.0,5.0,3669160.175
11637,,Apartment,9.0,3.0,1.0,2404826.785
10939,Lagos,Flat,8.0,6.0,3.0,4169674.265
2959,Niger,Semi-detached duplex,1.0,,3.0,1060387.327
802,,Mansion,1.0,1.0,4.0,3576720.853
7222,Ogun,,7.0,4.0,6.0,2735411.909
11841,Delta,Mansion,3.0,4.0,4.0,4222773.222
11358,Akwa Ibom,Flat,1.0,6.0,,1601527.767
579,Akwa Ibom,,7.0,5.0,6.0,2681862.296
11033,Kwara,Mansion,5.0,3.0,4.0,3443569.179
2756,Kogi,Townhouse,9.0,3.0,3.0,2870612.02
3276,Gombe,Flat,1.0,1.0,4.0,988011.0752
32,Jigawa,Semi-detached duplex,5.0,3.0,3.0,1666364.432
7813,Anambra,Detached duplex,,1.0,3.0,1967514.514
1193,Gombe,Bungalow,4.0,4.0,4.0,1548379.587
3732,Kadna,Penthouse,2.0,1.0,2.0,1835338.19
10078,Kwara,Terrace duplex,4.0,1.0,3.0,1569907.22
4326,Kano,Semi-detached duplex,4.0,7.0,5.0,2013845.672
12588,Kwara,,8.0,1.0,1.0,1991188.827
10142,Yobe,Terrace duplex,5.0,3.0,4.0,1686859.729
1478,Zamfara,Flat,,1.0,4.0,960239.6984
1789,Lagos,,4.0,2.0,1.0,4857324.348
1291,Rivers,Bungalow,,2.0,3.0,1924139.998
2717,Plateau,Flat,2.0,2.0,3.0,1085614.237
9417,Kwara,Penthouse,1.0,5.0,,1610614.262
494,Ebonyi,,4.0,2.0,,1189894.14
274,Benue,Townhouse,3.0,2.0,1.0,1375362.943
1128,Bauchi,,2.0,1.0,4.0,997236.6584
3763,Jigawa,Detached duplex,2.0,1.0,1.0,1236771.781
5675,Ogun,Townhouse,2.0,,2.0,1848115.926
3410,Plateau,Apartment,4.0,2.0,1.0,1273937.628
3688,Delta,Townhouse,5.0,2.0,,2753209.211
347,,Semi-detached duplex,5.0,2.0,3.0,1610267.749
4880,Anambra,Semi-detached duplex,4.0,3.0,3.0,1964734.688
2629,Imo,Penthouse,2.0,1.0,3.0,1892892.676
8231,,Apartment,8.0,1.0,4.0,1885258.704
3995,Plateau,Townhouse,6.0,7.0,6.0,2446005.185
1633,Kadna,,5.0,1.0,1.0,1347251.584
1417,Benue,Townhouse,2.0,,3.0,1412264.265
2048,Kogi,Penthouse,4.0,1.0,,1807144.948
936,Adamawa,Penthouse,2.0,1.0,4.0,1752081.587
3387,,Flat,4.0,2.0,1.0,1471690.864
6129,Ogun,Terrace duplex,6.0,2.0,6.0,2654796.33
3221,Oyo,Penthouse,5.0,6.0,4.0,3200212.213
3173,Nasarawa,Terrace duplex,,1.0,4.0,1611000.156
4019,Kano,Flat,4.0,3.0,3.0,1640388.138
1943,Zamfara,Mansion,4.0,2.0,,1653786.176
4980,Benue,Semi-detached duplex,,4.0,4.0,2103513.498
5174,Zamfara,Mansion,1.0,7.0,4.0,2213767.699
1525,Bauchi,,4.0,2.0,1.0,1370618.151
11520,,Detached duplex,4.0,1.0,2.0,2181655.123
6785,Kogi,Terrace duplex,,3.0,4.0,1466847.156
5209,Benue,Flat,1.0,1.0,,871816.0686
9424,Borno,,6.0,4.0,1.0,3292621.001
3842,Oyo,,8.0,1.0,1.0,2518340.201
4200,Zamfara,Flat,,2.0,3.0,1324670.847
5322,Borno,Mansion,7.0,1.0,5.0,3561817.355
12237,Imo,,6.0,2.0,2.0,2166113.706
7624,Taraba,,4.0,4.0,4.0,2000396.207
3113,Plateau,Detached duplex,5.0,,2.0,2018935.205
6581,Niger,Flat,2.0,,5.0,1202365.716
11590,Zamfara,Apartment,,3.0,6.0,1273767.684
168,,Flat,1.0,1.0,2.0,836746.7261
1508,Kogi,Cottage,5.0,1.0,3.0,1076520.825
3638,,Semi-detached duplex,1.0,2.0,5.0,1077596.748
2436,Ogun,Townhouse,6.0,1.0,2.0,2692040.57
9178,Ondo,,9.0,2.0,4.0,3105719.643
11468,Zamfara,Apartment,,4.0,4.0,1606219.166
10604,Ondo,Penthouse,4.0,1.0,4.0,2600539.47
1979,,Flat,7.0,6.0,6.0,2032922.545
7617,Ondo,Flat,6.0,7.0,2.0,2341902.087
9837,Benue,Flat,3.0,4.0,,1320924.037
5917,Kebbi,Detached duplex,1.0,6.0,4.0,1273294.022
3395,Borno,Penthouse,1.0,6.0,2.0,1432929.565
4848,Zamfara,,7.0,7.0,4.0,2366665.807
12523,Imo,Semi-detached duplex,8.0,,5.0,2843936.811
2859,Imo,Mansion,1.0,6.0,1.0,2575786.09
2930,Ebonyi,Terrace duplex,1.0,1.0,6.0,941263.43
823,Niger,Apartment,5.0,2.0,1.0,1440427.276
9509,Benue,Semi-detached duplex,1.0,,1.0,1019144.419
1095,Imo,Mansion,,2.0,,1502337.645
4797,Imo,Terrace duplex,,4.0,1.0,2437995.332
1110,Bayelsa,Detached duplex,,1.0,2.0,2185259.661
1206,,Mansion,2.0,2.0,1.0,2028760.192
12105,,Detached duplex,1.0,7.0,1.0,1402429.637
9666,Bayelsa,Townhouse,9.0,1.0,4.0,4278386.098
216,Oyo,Terrace duplex,2.0,2.0,,1566171.258
12252,Ekiti,Semi-detached duplex,7.0,1.0,,2398112.073
1880,Bayelsa,Terrace duplex,5.0,5.0,4.0,3053714.767
903,Kogi,Flat,2.0,1.0,1.0,874396.3932
2823,,Bungalow,3.0,2.0,3.0,1093907.362
8766,Nasarawa,,9.0,6.0,4.0,3040887.586
139,Kebbi,,5.0,,3.0,1640341.976
199,Bauchi,Bungalow,2.0,,3.0,989842.0014
992,Kogi,Terrace duplex,3.0,,3.0,1140952.449
6825,Katsina,,4.0,4.0,4.0,2301740.619
3442,Ebonyi,Terrace duplex,1.0,2.0,1.0,929975.9372
8984,Jigawa,Apartment,6.0,5.0,4.0,1630202.256
1066,Enugu,Terrace duplex,1.0,6.0,,1505785.471
1710,Delta,Terrace duplex,4.0,1.0,,2036335.027
12479,Osun,Penthouse,1.0,,,1936625.802
11695,Niger,Apartment,1.0,2.0,4.0,835390.7699
2165,,Detached duplex,5.0,2.0,1.0,1919181.157
2049,Kebbi,Semi-detached duplex,2.0,6.0,2.0,1186178.746
348,Cross River,Detached duplex,9.0,6.0,5.0,4151515.357
1946,Abia,Cottage,3.0,2.0,3.0,840936.486
3720,,Mansion,2.0,1.0,2.0,3103362.953
7988,Yobe,Apartment,5.0,6.0,3.0,1466531.895
179,,Semi-detached duplex,9.0,2.0,4.0,2658891.398
1099,,Flat,8.0,7.0,5.0,2228516.471
2029,Jigawa,Townhouse,2.0,1.0,3.0,1208152.259
7634,Ebonyi,Apartment,6.0,6.0,,1654185.346
10322,Gombe,Apartment,6.0,2.0,1.0,1648096.996
2842,Ondo,,5.0,1.0,1.0,2691600.269
10933,Nasarawa,Apartment,,5.0,5.0,1769025.83
8564,Ogun,Flat,3.0,3.0,6.0,1795317.325
